u,v,key,osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,access,service,bridge,junction
2293554883,2293554881,0,220226738,,service,False,False,57.635999999999996,,"LINESTRING (127.3660657 36.3675806, 127.3661152 36.3677751, 127.3665041 36.3677103)",30,yes,parking_aisle,,
2293555950,2293558695,0,540132002,,service,False,True,27.24,,"LINESTRING (127.3671817 36.3688652, 127.3674411 36.3689932)",,,,,
2293555950,2293557683,0,28889925,대학로291번나길,service,False,False,55.233,,"LINESTRING (127.3671817 36.3688652, 127.3673242 36.3686901, 127.3674068 36.3685119, 127.367427 36.3684161)",30,customers,,,
2293555950,4943734701,0,28889925,대학로291번나길,service,False,True,106.163,,"LINESTRING (127.3671817 36.3688652, 127.3671462 36.3689072, 127.366534 36.3696649)",30,customers,,,
2293555950,2293556604,0,220226903,,service,False,True,188.412,,"LINESTRING (127.3671817 36.3688652, 127.367132 36.3688388, 127.3670447 36.3687923, 127.3662255 36.3683566, 127.3662133 36.3683078, 127.3663512 36.3680948, 127.3665309 36.3678723, 127.3666773 36.367691)",30,yes,,,
2293556604,2293555950,0,220226903,,service,False,False,188.412,,"LINESTRING (127.3666773 36.367691, 127.3665309 36.3678723, 127.3663512 36.3680948, 127.3662133 36.3683078, 127.3662255 36.3683566, 127.3670447 36.3687923, 127.367132 36.3688388, 127.3671817 36.3688652)",30,yes,,,
2293556604,317557633,0,220226903,,service,False,True,19.222,,"LINESTRING (127.3666773 36.367691, 127.3667636 36.3675829, 127.3667934 36.3675456)",30,yes,,,
2293556604,2293556605,0,220227041,,service,False,False,59.248999999999995,,"LINESTRING (127.3666773 36.367691, 127.3670834 36.3679068, 127.3671465 36.3678389, 127.3671884 36.3677939)",30,yes,,,
2293556605,4943734759,0,504188989,,service,False,False,12.862,,"LINESTRING (127.3671884 36.3677939, 127.3672647 36.3676959)",,,parking_aisle,,
2293556605,317557633,0,28889925,대학로291번나길,service,False,False,45.093999999999994,,"LINESTRING (127.3671884 36.3677939, 127.3671263 36.3677347, 127.3667934 36.3675456)",30,customers,,,
2293556605,2293557683,0,28889925,대학로291번나길,service,False,True,74.126,,"LINESTRING (127.3671884 36.3677939, 127.3672983 36.3679217, 127.3673907 36.3680957, 127.3674207 36.3682989, 127.367427 36.3684161)",30,customers,,,
2293556605,2293556604,0,220227041,,service,False,True,59.248999999999995,,"LINESTRING (127.3671884 36.3677939, 127.3671465 36.3678389, 127.3670834 36.3679068, 127.3666773 36.367691)",30,yes,,,
2293557683,2293556605,0,28889925,대학로291번나길,service,False,False,74.126,,"LINESTRING (127.367427 36.3684161, 127.3674207 36.3682989, 127.3673907 36.3680957, 127.3672983 36.3679217, 127.3671884 36.3677939)",30,customers,,,
2293557683,2293555950,0,28889925,대학로291번나길,service,False,True,55.233,,"LINESTRING (127.367427 36.3684161, 127.3674068 36.3685119, 127.3673242 36.3686901, 127.3671817 36.3688652)",30,customers,,,
2293557683,2293557687,0,220227120,,service,False,True,8.982,,"LINESTRING (127.367427 36.3684161, 127.367364 36.3684096, 127.3673275 36.3684058)",30,yes,,,
2293557687,2293557683,0,220227120,,service,False,False,8.982,,"LINESTRING (127.3673275 36.3684058, 127.367364 36.3684096, 127.367427 36.3684161)",30,yes,,,
2293558694,2293558695,0,289741942,,service,False,True,12.81,,"LINESTRING (127.3675179 36.368896, 127.3674411 36.3689932)",30,yes,,,
2293558694,2293558696,0,289741942,,service,False,False,66.02799999999999,,"LINESTRING (127.3675179 36.368896, 127.3674482 36.368855, 127.3677084 36.3685418, 127.367864 36.3686196)",30,yes,,,
2293558694,2293558696,1,289741942,,service,False,True,53.013000000000005,,"LINESTRING (127.3675179 36.368896, 127.3676199 36.3689457, 127.367864 36.3686196)",30,yes,,,
2293558695,2293558694,0,289741942,,service,False,False,12.81,,"LINESTRING (127.3674411 36.3689932, 127.3675179 36.368896)",30,yes,,,
2293558695,2293555950,0,540132002,,service,False,False,27.24,,"LINESTRING (127.3674411 36.3689932, 127.3671817 36.3688652)",,,,,
2293558695,2293558846,0,"[540132002, 220227310]",,service,False,True,93.63,,"LINESTRING (127.3674411 36.3689932, 127.367813 36.3691725, 127.3681483 36.36876)",30,yes,,,
2293558696,2293558846,0,220227310,,service,False,False,29.861,,"LINESTRING (127.367864 36.3686196, 127.3681483 36.36876)",30,yes,,,
2293558696,2293558694,0,289741942,,service,False,False,53.013000000000005,,"LINESTRING (127.367864 36.3686196, 127.3676199 36.3689457, 127.3675179 36.368896)",30,yes,,,
2293558696,2293558694,1,289741942,,service,False,True,66.028,,"LINESTRING (127.367864 36.3686196, 127.3677084 36.3685418, 127.3674482 36.368855, 127.3675179 36.368896)",30,yes,,,
2293558846,2293558696,0,220227310,,service,False,True,29.861,,"LINESTRING (127.3681483 36.36876, 127.367864 36.3686196)",30,yes,,,
2293558846,2293558695,0,"[540132002, 220227310]",,service,False,False,93.63,,"LINESTRING (127.3681483 36.36876, 127.367813 36.3691725, 127.3674411 36.3689932)",30,yes,,,
2293580441,910330595,0,197175305,대학로291번다길,service,False,False,6.29,,"LINESTRING (127.3679843 36.370817, 127.3680429 36.3708482)",30,customers,,,
2293580441,8344008192,0,197175305,대학로291번다길,service,False,True,16.223,,"LINESTRING (127.3679843 36.370817, 127.3679049 36.3707748, 127.3678331 36.3707366)",30,customers,,,
2293580441,4634216986,0,220229549,,service,False,False,207.72300000000004,,"LINESTRING (127.3679843 36.370817, 127.3688269 36.3702999, 127.3690603 36.3701139, 127.3690817 36.3700968, 127.3692104 36.3699349, 127.3694061 36.3697047, 127.3694142 36.3696952, 127.369476 36.369559, 127.3695041 36.369463)",30,yes,,,
2293581218,4943734654,0,28889925,대학로291번나길,service,False,False,1.724,,"LINESTRING (127.3656683 36.3707382, 127.3656788 36.3707252)",30,customers,,,
2293581218,317557625,0,28889925,대학로291번나길,service,False,True,48.046,,"LINESTRING (127.3656683 36.3707382, 127.3653693 36.371097)",30,customers,,,
2293581218,2293583308,0,220229610,,path,False,True,43.42,,"LINESTRING (127.3656683 36.3707382, 127.3657584 36.3707815, 127.3660132 36.3708484, 127.3661202 36.3708751)",,yes,,,
2293581220,2293581794,0,504188913,,service,False,True,33.576,,"LINESTRING (127.3665533 36.3709252, 127.3664705 36.3706307)",30,yes,,,
2293581220,2293583308,0,220229610,,path,False,False,39.852000000000004,,"LINESTRING (127.3665533 36.3709252, 127.3664947 36.3709327, 127.3663592 36.3709348, 127.3661202 36.3708751)",,yes,,,
2293581220,4943734718,0,220229610,,path,False,True,63.675,,"LINESTRING (127.3665533 36.3709252, 127.3666248 36.3709089, 127.3667294 36.3708398, 127.3668179 36.3707663, 127.3671774 36.370682)",,yes,,,
2293581794,2293581220,0,504188913,,service,False,False,33.576,,"LINESTRING (127.3664705 36.3706307, 127.3665533 36.3709252)",30,yes,,,
2293581794,4943734639,0,504188913,,service,False,True,75.016,,"LINESTRING (127.3664705 36.3706307, 127.3662856 36.3699727)",30,yes,,,
2293581794,4634217697,0,220229720,,path,False,False,58.353,,"LINESTRING (127.3664705 36.3706307, 127.3662864 36.3706585, 127.365884 36.3704718)",,yes,,,
2293581794,8344008188,0,220229720,,path,False,True,35.689,,"LINESTRING (127.3664705 36.3706307, 127.3666765 36.3705926, 127.3667707 36.3704623)",,yes,,,
2293583308,317557625,0,220229986,,path,False,False,71.616,,"LINESTRING (127.3661202 36.3708751, 127.3653693 36.371097)",,yes,,,
2293583308,2293581218,0,220229610,,path,False,False,43.42,,"LINESTRING (127.3661202 36.3708751, 127.3660132 36.3708484, 127.3657584 36.3707815, 127.3656683 36.3707382)",,yes,,,
2293583308,2293581220,0,220229610,,path,False,True,39.852000000000004,,"LINESTRING (127.3661202 36.3708751, 127.3663592 36.3709348, 127.3664947 36.3709327, 127.3665533 36.3709252)",,yes,,,
2293584471,2293584747,0,220230113,,service,False,True,113.907,,"LINESTRING (127.364192 36.3713754, 127.3643878 36.3715093, 127.3648116 36.3717274, 127.3649833 36.371505, 127.365093 36.3713829)",30,yes,,,
2293584747,2293584471,0,220230113,,service,False,False,113.907,,"LINESTRING (127.365093 36.3713829, 127.3649833 36.371505, 127.3648116 36.3717274, 127.3643878 36.3715093, 127.364192 36.3713754)",30,yes,,,
2293584747,317557623,0,220230113,,service,False,True,27.483,,"LINESTRING (127.365093 36.3713829, 127.3652086 36.3712544, 127.3652312 36.3711678)",30,yes,,,
2293584747,2293584748,0,220230141,,service,False,False,79.004,,"LINESTRING (127.365093 36.3713829, 127.3653507 36.3715395, 127.3655143 36.3715546, 127.3656511 36.3715525, 127.3657477 36.3715179, 127.3658228 36.3715244, 127.3658898 36.3715546)",30,yes,,,
2293584748,2293584747,0,220230141,,service,False,True,79.00399999999999,,"LINESTRING (127.3658898 36.3715546, 127.3658228 36.3715244, 127.3657477 36.3715179, 127.3656511 36.3715525, 127.3655143 36.3715546, 127.3653507 36.3715395, 127.365093 36.3713829)",30,yes,,,
2293585317,2293585318,0,220230211,,service,False,True,21.915,,"LINESTRING (127.3642154 36.3710513, 127.3643483 36.3708858)",30,yes,,,
2293585318,2293585789,0,28889925,대학로291번나길,service,False,True,16.391,,"LINESTRING (127.3643483 36.3708858, 127.364178 36.3708317)",30,customers,,,
2293585318,2293585317,0,220230211,,service,False,False,21.915,,"LINESTRING (127.3643483 36.3708858, 127.3642154 36.3710513)",30,yes,,,
2293585318,317557623,0,28889925,대학로291번나길,service,False,False,86.74099999999999,,"LINESTRING (127.3643483 36.3708858, 127.3644278 36.3709113, 127.3645007 36.370938, 127.3648957 36.3711239, 127.3650561 36.3711704, 127.3652312 36.3711678)",30,customers,,,
2293585789,2293585318,0,28889925,대학로291번나길,service,False,False,16.391,,"LINESTRING (127.364178 36.3708317, 127.3643483 36.3708858)",30,customers,,,
2293585789,2293585791,0,28889925,대학로291번나길,service,False,True,73.746,,"LINESTRING (127.364178 36.3708317, 127.3640136 36.3707877, 127.3636743 36.3707472, 127.3633672 36.370736)",30,customers,,,
2293585789,2293585791,1,220230276,,service,False,False,87.396,,"LINESTRING (127.364178 36.3708317, 127.3641126 36.3708975, 127.3639579 36.3708604, 127.363701 36.3708352, 127.3633684 36.3708315, 127.3633672 36.370736)",30,yes,,,
2293585791,2293585789,0,28889925,대학로291번나길,service,False,False,73.746,,"LINESTRING (127.3633672 36.370736, 127.3636743 36.3707472, 127.3640136 36.3707877, 127.364178 36.3708317)",30,customers,,,
2293585791,2293585789,1,220230276,,service,False,True,87.396,,"LINESTRING (127.3633672 36.370736, 127.3633684 36.3708315, 127.363701 36.3708352, 127.3639579 36.3708604, 127.3641126 36.3708975, 127.364178 36.3708317)",30,yes,,,
2293585791,317557616,0,28889925,대학로291번나길,service,False,True,13.963999999999999,,"LINESTRING (127.3633672 36.370736, 127.3633063 36.3707351, 127.3632113 36.3707328)",30,customers,,,
2293590487,2293592121,0,77338255,오름길,service,False,False,47.183,,"LINESTRING (127.3595789 36.3725462, 127.359585 36.3729705)",30,customers,,,
2293590487,2060630060,0,77338255,오름길,service,False,True,45.383,,"LINESTRING (127.3595789 36.3725462, 127.3595717 36.3721381)",30,customers,,,
2293590487,2060630060,1,220230600,,service,False,True,139.79899999999998,,"LINESTRING (127.3595789 36.3725462, 127.3595183 36.3725464, 127.3591012 36.3725351, 127.3590623 36.3725244, 127.3590261 36.3725062, 127.3590046 36.3724761, 127.3589952 36.3724363, 127.3589896 36.3722219, 127.3589985 36.3721897, 127.3590182 36.3721662, 127.3590507 36.3721459, 127.3590938 36.3721364, 127.3595076 36.3721395, 127.3595717 36.3721381)",30,yes,parking_aisle,,
2293592121,2293590487,0,77338255,오름길,service,False,True,47.183,,"LINESTRING (127.359585 36.3729705, 127.3595789 36.3725462)",30,customers,,,
2293592121,317557538,0,77338255,오름길,service,False,False,52.296,,"LINESTRING (127.359585 36.3729705, 127.3595862 36.3733784, 127.3595851 36.3734408)",30,customers,,,
2293592121,2293592722,0,220230808,,service,False,False,12.337,,"LINESTRING (127.359585 36.3729705, 127.3594959 36.3729688, 127.3594474 36.3729721)",30,yes,,,
2293592122,2293592721,0,220230808,,service,False,True,92.542,,"LINESTRING (127.3580521 36.3729673, 127.3585153 36.37297, 127.358515 36.3730048, 127.3590415 36.3729831)",30,yes,,,
2293592122,2293592122,0,504216167,,service,False,False,115.684,,"LINESTRING (127.3580521 36.3729673, 127.3580485 36.373092, 127.3575585 36.3730915, 127.3575562 36.3729697, 127.3580521 36.3729673)",30,yes,parking_aisle,,
2293592122,2293592122,1,504216167,,service,False,True,115.684,,"LINESTRING (127.3580521 36.3729673, 127.3575562 36.3729697, 127.3575585 36.3730915, 127.3580485 36.373092, 127.3580521 36.3729673)",30,yes,parking_aisle,,
2293592721,2293592722,0,220230808,,service,False,True,36.361,,"LINESTRING (127.3590415 36.3729831, 127.3594474 36.3729721)",30,yes,,,
2293592721,2293592722,1,220230870,,service,False,True,71.339,,"LINESTRING (127.3590415 36.3729831, 127.3590375 36.3731308, 127.3592083 36.3731333, 127.359453 36.3731313, 127.3594474 36.3729721)",30,yes,parking_aisle,,
2293592721,2293592122,0,220230808,,service,False,False,92.542,,"LINESTRING (127.3590415 36.3729831, 127.358515 36.3730048, 127.3585153 36.37297, 127.3580521 36.3729673)",30,yes,,,
2293592722,2293592721,0,220230808,,service,False,False,36.361,,"LINESTRING (127.3594474 36.3729721, 127.3590415 36.3729831)",30,yes,,,
2293592722,2293592721,1,220230870,,service,False,False,71.339,,"LINESTRING (127.3594474 36.3729721, 127.359453 36.3731313, 127.3592083 36.3731333, 127.3590375 36.3731308, 127.3590415 36.3729831)",30,yes,parking_aisle,,
2293592722,2293592121,0,220230808,,service,False,True,12.337,,"LINESTRING (127.3594474 36.3729721, 127.3594959 36.3729688, 127.359585 36.3729705)",30,yes,,,
2294277553,2294278118,0,504216149,,service,False,True,62.859,,"LINESTRING (127.3572417 36.3716038, 127.3578889 36.3713847)",30,yes,parking_aisle,,
2294278118,2294277553,0,504216149,,service,False,False,62.859,,"LINESTRING (127.3578889 36.3713847, 127.3572417 36.3716038)",30,yes,parking_aisle,,
2294278118,317557656,0,487319496,,service,False,False,9.379,,"LINESTRING (127.3578889 36.3713847, 127.3578853 36.3714107, 127.3579074 36.3714661)",30,yes,,,
2294278118,4798029853,0,487319496,,service,False,True,279.83,,"LINESTRING (127.3578889 36.3713847, 127.3579476 36.3713263, 127.3581478 36.3712098, 127.3583211 36.3711095, 127.3584638 36.3709737, 127.3585181 36.3708314, 127.3585182 36.370607, 127.3585059 36.3702608, 127.35848 36.3699318, 127.358467 36.3697843, 127.358406 36.3696903, 127.3582698 36.3696209, 127.3580973 36.3696015, 127.3579145 36.3696102, 127.3577209 36.3696832)",30,yes,,,
2294278363,2294278716,0,220297558,,service,False,True,69.923,,"LINESTRING (127.3579028 36.3719273, 127.358618 36.3716747)",30,yes,parking_aisle,,
2294278714,2060630060,0,77338255,오름길,service,False,False,51.373999999999995,,"LINESTRING (127.359559 36.3716762, 127.3595605 36.3717674, 127.3595717 36.3721381)",30,customers,,,
2294278714,4643926606,0,77338255,오름길,service,False,True,95.554,,"LINESTRING (127.359559 36.3716762, 127.3595293 36.3709052, 127.3594689 36.3708319)",30,customers,,,
2294278714,2294278716,0,220297558,,service,False,False,84.271,,"LINESTRING (127.359559 36.3716762, 127.3595021 36.3716748, 127.3587797 36.3716689, 127.358618 36.3716747)",30,yes,parking_aisle,,
2294278716,2294278363,0,220297558,,service,False,False,69.923,,"LINESTRING (127.358618 36.3716747, 127.3579028 36.3719273)",30,yes,parking_aisle,,
2294278716,2294278714,0,220297558,,service,False,True,84.271,,"LINESTRING (127.358618 36.3716747, 127.3587797 36.3716689, 127.3595021 36.3716748, 127.359559 36.3716762)",30,yes,parking_aisle,,
2294278716,317557655,0,220297559,,service,False,True,44.306,,"LINESTRING (127.358618 36.3716747, 127.358451 36.3713902, 127.3584086 36.3713137)",30,yes,,,
2294279422,2294279586,0,220297695,,service,False,True,52.353,,"LINESTRING (127.356741 36.3736452, 127.3568568 36.3736447, 127.3569456 36.3736334, 127.3570224 36.3736085, 127.3570874 36.3735619, 127.357174 36.3734925, 127.3572173 36.3734317)",30,yes,,,
2294279586,2294279422,0,220297695,,service,False,False,52.353,,"LINESTRING (127.3572173 36.3734317, 127.357174 36.3734925, 127.3570874 36.3735619, 127.3570224 36.3736085, 127.3569456 36.3736334, 127.3568568 36.3736447, 127.356741 36.3736452)",30,yes,,,
2294279586,317557673,0,"[28889926, 468996775]",대학로291번길,service,False,"[False, True]",183.14600000000002,4,"LINESTRING (127.3572173 36.3734317, 127.3567442 36.3734498, 127.3562694 36.3734577, 127.3562662 36.3732881, 127.3562633 36.3730679, 127.3563013 36.3728928, 127.3563231 36.372798, 127.356416 36.3725918)",30,customers,,,
2294279586,317557534,0,468996775,대학로291번길,service,False,True,147.06599999999997,,"LINESTRING (127.3572173 36.3734317, 127.3574597 36.3734221, 127.3579239 36.373424, 127.3583531 36.3734214, 127.3588596 36.373424)",30,customers,,,
2294281926,2294281926,0,220297802,,service,False,False,100.529,,"LINESTRING (127.3605398 36.3746505, 127.3605324 36.3748069, 127.3601705 36.3748088, 127.3601721 36.3746487, 127.3605398 36.3746505)",30,yes,parking_aisle,,
2294281926,2294281926,1,220297802,,service,False,True,100.529,,"LINESTRING (127.3605398 36.3746505, 127.3601721 36.3746487, 127.3601705 36.3748088, 127.3605324 36.3748069, 127.3605398 36.3746505)",30,yes,parking_aisle,,
2294281926,2294284343,0,220297802,,service,False,True,23.408,,"LINESTRING (127.3605398 36.3746505, 127.3606097 36.3745847, 127.3607198 36.3744981)",30,yes,parking_aisle,,
2294284343,317557515,0,28889923,대학로291번마길,service,False,True,27.791,,"LINESTRING (127.3607198 36.3744981, 127.3610299 36.3744869)",30,customers,,,
2294284343,317557516,0,28889923,대학로291번마길,service,False,False,79.77600000000001,,"LINESTRING (127.3607198 36.3744981, 127.360106 36.3745099, 127.3598806 36.3745083, 127.3598551 36.3745031, 127.3598306 36.3744978)",30,customers,,,
2294284343,2294281926,0,220297802,,service,False,False,23.408,,"LINESTRING (127.3607198 36.3744981, 127.3606097 36.3745847, 127.3605398 36.3746505)",30,yes,parking_aisle,,
2294287859,917104096,0,503901796,,service,False,False,53.27,,"LINESTRING (127.3611094 36.375332, 127.3611192 36.375811)",30,yes,,,
2294287859,8693207706,0,503901796,,service,False,True,24.566,,"LINESTRING (127.3611094 36.375332, 127.3611049 36.3751111)",30,yes,,,
2294287859,8693207706,1,938351304,,service,False,False,132.468,,"LINESTRING (127.3611094 36.375332, 127.360435 36.3753299, 127.3604403 36.3752392, 127.3604859 36.3752047, 127.3606415 36.3751788, 127.3611049 36.3751111)",30,customers,,,
2294288398,2294291986,0,220298198,,service,False,True,36.632,,"LINESTRING (127.3634578 36.3756323, 127.3630503 36.375662)",30,yes,,,
2294288400,917104096,0,220298198,,service,False,False,62.977,,"LINESTRING (127.3604162 36.3758309, 127.3611192 36.375811)",30,yes,,,
2294290626,2294291941,0,78058705,대학로291번바길,service,False,False,42.501,,"LINESTRING (127.3621677 36.3751027, 127.3626424 36.3750989)",30,customers,,,
2294290626,2294291321,0,78058705,대학로291번바길,service,False,True,29.062,,"LINESTRING (127.3621677 36.3751027, 127.3618431 36.3751052)",30,customers,,,
2294290626,2294290629,0,220298226,,service,False,True,69.66,,"LINESTRING (127.3621677 36.3751027, 127.362141 36.3757288)",30,yes,,,
2294290629,917104096,0,220298198,,service,False,True,91.935,,"LINESTRING (127.362141 36.3757288, 127.3611192 36.375811)",30,yes,,,
2294290629,2294290626,0,220298226,,service,False,False,69.66,,"LINESTRING (127.362141 36.3757288, 127.3621677 36.3751027)",30,yes,,,
2294290629,2294291986,0,220298198,,service,False,False,81.746,,"LINESTRING (127.362141 36.3757288, 127.3622133 36.375723, 127.3630503 36.375662)",30,yes,,,
2294291321,2294290626,0,78058705,대학로291번바길,service,False,False,29.062,,"LINESTRING (127.3618431 36.3751052, 127.3621677 36.3751027)",30,customers,,,
2294291321,2294291323,0,938351304,,service,False,True,37.461,,"LINESTRING (127.3618431 36.3751052, 127.3614247 36.3751086)",30,customers,,,
2294291321,2294291323,1,220298276,,service,False,True,49.837,,"LINESTRING (127.3618431 36.3751052, 127.3618083 36.3751593, 127.361768 36.3751896, 127.3617385 36.375209, 127.3616768 36.3752263, 127.3616259 36.3752349, 127.36154 36.3752176, 127.3614918 36.3751939, 127.3614247 36.3751086)",30,yes,,,
2294291321,4627982679,0,78058704,대학로291번바길,service,False,True,124.21000000000001,,"LINESTRING (127.3618431 36.3751052, 127.3618367 36.3749802, 127.3629951 36.3746425)",30,yes,,,
2294291323,2294291321,0,938351304,,service,False,False,37.461,,"LINESTRING (127.3614247 36.3751086, 127.3618431 36.3751052)",30,customers,,,
2294291323,2294291321,1,220298276,,service,False,False,49.836999999999996,,"LINESTRING (127.3614247 36.3751086, 127.3614918 36.3751939, 127.36154 36.3752176, 127.3616259 36.3752349, 127.3616768 36.3752263, 127.3617385 36.375209, 127.361768 36.3751896, 127.3618083 36.3751593, 127.3618431 36.3751052)",30,yes,,,
2294291323,8693207706,0,938351304,,service,False,True,28.633,,"LINESTRING (127.3614247 36.3751086, 127.3611049 36.3751111)",30,customers,,,
2294291940,2294291941,0,220298365,,service,False,True,20.888,,"LINESTRING (127.3626371 36.3752867, 127.3626424 36.3750989)",30,yes,,,
2294291941,2294291985,0,78058705,대학로291번바길,service,False,False,37.219,,"LINESTRING (127.3626424 36.3750989, 127.3630581 36.3750956)",30,customers,,,
2294291941,2294290626,0,78058705,대학로291번바길,service,False,True,42.501,,"LINESTRING (127.3626424 36.3750989, 127.3621677 36.3751027)",30,customers,,,
2294291941,2294291940,0,220298365,,service,False,False,20.888,,"LINESTRING (127.3626424 36.3750989, 127.3626371 36.3752867)",30,yes,,,
2294291985,2294292102,0,78058705,대학로291번바길,service,False,False,62.199,,"LINESTRING (127.3630581 36.3750956, 127.3637528 36.3750901)",30,customers,,,
2294291985,2294291941,0,78058705,대학로291번바길,service,False,True,37.219,,"LINESTRING (127.3630581 36.3750956, 127.3626424 36.3750989)",30,customers,,,
2294291985,2294292104,0,220298406,,service,False,True,10.931,,"LINESTRING (127.3630581 36.3750956, 127.3630568 36.3751939)",30,yes,,,
2294291986,2294288398,0,220298198,,service,False,False,36.632,,"LINESTRING (127.3630503 36.375662, 127.3634578 36.3756323)",30,yes,,,
2294291986,2294292104,0,220298406,,service,False,False,52.054,,"LINESTRING (127.3630503 36.375662, 127.3630568 36.3751939)",30,yes,,,
2294291986,2294290629,0,220298198,,service,False,True,81.746,,"LINESTRING (127.3630503 36.375662, 127.3622133 36.375723, 127.362141 36.3757288)",30,yes,,,
2294292102,2294291985,0,78058705,대학로291번바길,service,False,True,62.199,,"LINESTRING (127.3637528 36.3750901, 127.3630581 36.3750956)",30,customers,,,
2294292102,2331413823,0,78058705,대학로291번바길,service,False,False,64.256,,"LINESTRING (127.3637528 36.3750901, 127.3640124 36.375144, 127.3644007 36.3753265)",30,customers,,,
2294292102,2294292104,0,220298424,,service,False,True,68.774,,"LINESTRING (127.3637528 36.3750901, 127.3637126 36.3751507, 127.3636885 36.3751788, 127.363667 36.3751939, 127.3636322 36.3752025, 127.3635705 36.3752025, 127.3634605 36.3752003, 127.3630568 36.3751939)",30,yes,,,
2294292104,2294291985,0,220298406,,service,False,False,10.931,,"LINESTRING (127.3630568 36.3751939, 127.3630581 36.3750956)",30,yes,,,
2294292104,2294291986,0,220298406,,service,False,True,52.054,,"LINESTRING (127.3630568 36.3751939, 127.3630503 36.375662)",30,yes,,,
2294292104,2294292102,0,220298424,,service,False,False,68.774,,"LINESTRING (127.3630568 36.3751939, 127.3634605 36.3752003, 127.3635705 36.3752025, 127.3636322 36.3752025, 127.363667 36.3751939, 127.3636885 36.3751788, 127.3637126 36.3751507, 127.3637528 36.3750901)",30,yes,,,
2294292531,4213322167,0,25501406,과학로,secondary,False,False,16.937,4,"LINESTRING (127.3650781 36.375609, 127.3652598 36.3755666)",,,,,
2294292531,2294292910,0,25501406,과학로,secondary,False,True,54.638,4,"LINESTRING (127.3650781 36.375609, 127.3644857 36.3757271)",,,,,
2294292532,2294292531,0,220298508,,service,True,False,55.682,,"LINESTRING (127.3645203 36.3753875, 127.3650781 36.375609)",30,yes,,,
2294292532,2294292910,0,220298540,,service,False,True,37.888999999999996,,"LINESTRING (127.3645203 36.3753875, 127.364497 36.3756161, 127.3644857 36.3757271)",30,yes,,,
2294292910,2294292531,0,25501406,과학로,secondary,False,False,54.638,4,"LINESTRING (127.3644857 36.3757271, 127.3650781 36.375609)",,,,,
2294292910,2294292532,0,220298540,,service,False,False,37.888999999999996,,"LINESTRING (127.3644857 36.3757271, 127.364497 36.3756161, 127.3645203 36.3753875)",30,yes,,,
2331413823,2294292102,0,78058705,대학로291번바길,service,False,True,64.256,,"LINESTRING (127.3644007 36.3753265, 127.3640124 36.375144, 127.3637528 36.3750901)",30,customers,,,
2331414153,2331414822,0,1037932974,대학로291번라길,service,False,True,11.72,,"LINESTRING (127.3633699 36.3724961, 127.3635008 36.3724958)",30,customers,,,
2331414153,2331414822,1,"[503477353, 224319721]",,service,False,True,81.156,,"LINESTRING (127.3633699 36.3724961, 127.3633706 36.3725578, 127.3633735 36.3728112, 127.3634986 36.3728098, 127.3635008 36.3724958)",30,yes,parking_aisle,,
2331414153,2331415471,0,224319833,,service,False,False,73.42,,"LINESTRING (127.3633699 36.3724961, 127.3633725 36.37243, 127.3633734 36.3723242, 127.3633738 36.3722664, 127.3634533 36.3721978, 127.3635616 36.3721055, 127.3636061 36.372106, 127.3636077 36.3722799)",30,yes,parking_aisle,,
2331414153,5437915825,0,1037932974,대학로291번라길,service,False,False,89.231,,"LINESTRING (127.3633699 36.3724961, 127.3628942 36.372502, 127.3627615 36.3724953, 127.362666 36.3724488, 127.3624543 36.3723058)",30,customers,,,
2331414822,2331414153,0,1037932974,대학로291번라길,service,False,False,11.72,,"LINESTRING (127.3635008 36.3724958, 127.3633699 36.3724961)",30,customers,,,
2331414822,2331414153,1,"[224319721, 503477353]",,service,False,False,81.156,,"LINESTRING (127.3635008 36.3724958, 127.3634986 36.3728098, 127.3633735 36.3728112, 127.3633706 36.3725578, 127.3633699 36.3724961)",30,yes,parking_aisle,,
2331414822,4647854232,0,1037932974,대학로291번라길,service,False,True,8.944,,"LINESTRING (127.3635008 36.3724958, 127.3636007 36.3724958)",30,customers,,,
2331415111,4647854237,0,224319756,,service,False,False,32.134,,"LINESTRING (127.3636914 36.3724946, 127.3636827 36.3727835)",,yes,parking_aisle,,
2331415111,4647854232,0,1037932974,대학로291번라길,service,False,False,8.122,,"LINESTRING (127.3636914 36.3724946, 127.3636007 36.3724958)",30,customers,,,
2331415111,2331415151,0,1037932974,대학로291번라길,service,False,True,17.263,,"LINESTRING (127.3636914 36.3724946, 127.3638842 36.3724928)",30,customers,,,
2331415151,2331415111,0,1037932974,대학로291번라길,service,False,False,17.263,,"LINESTRING (127.3638842 36.3724928, 127.3636914 36.3724946)",30,customers,,,
2331415151,4647854243,0,1037932974,대학로291번라길,service,False,True,16.458,,"LINESTRING (127.3638842 36.3724928, 127.3640679 36.3724983)",30,customers,,,
2331415151,2331415160,0,"[224319760, 224319686]",,service,False,"[False, True]",51.609,,"LINESTRING (127.3638842 36.3724928, 127.3638934 36.3728104, 127.364075 36.3728022)",30,yes,parking_aisle,,
2331415160,4647854243,0,224319771,,service,False,True,33.798,,"LINESTRING (127.364075 36.3728022, 127.3640679 36.3724983)",,,parking_aisle,,
2331415160,2331415151,0,"[224319760, 224319686]",,service,False,"[False, True]",51.609,,"LINESTRING (127.364075 36.3728022, 127.3638934 36.3728104, 127.3638842 36.3724928)",30,yes,parking_aisle,,
